"num","year","emp","wage","wage2","cap","n","w","w2","filler","rec","yearm1","id"
"654","1978","2.50099992752075","27.8012008666992","","0.351099997758865","0.916690647602081","3.32507920265198","2.66006336212158","","654","1977","94"
"655","1979","2.39800000190735","26.7117004394531","","0.383899986743927","0.87463504076004","3.28510165214539","2.62808132171631","","655","1978","94"
"656","1980","2.31200003623962","26.1238994598389","","0.390500009059906","0.838112950325012","3.262850522995","2.610280418396","","656","1979","94"
"657","1981","1.92799997329712","25.926700592041","","0.357800006866455","0.656483173370361","3.25527334213257","2.60421867370606","","657","1980","94"
"658","1982","1.65699994564056","28.8777008056641","","0.276600003242493","0.505008697509766","3.36306977272034","2.69045581817627","","658","1981","94"
"659","1976","0.953000009059906","26.1334991455078","","0.321399986743927","-0.0481403656303883","3.26321792602539","2.61057434082031","","659","1982","95"
"660","1977","0.947000026702881","24.0809993743896","","0.329100012779236","-0.0544561557471752","3.18142318725586","2.54513854980469","","660","1976","95"
"661","1978","0.925000011920929","23.9430999755859","","0.376700013875961","-0.0779615268111229","3.17568016052246","2.54054412841797","","661","1977","95"
"662","1979","1.07400000095367","26.5403995513916","","0.442200005054474","0.0713899955153465","3.27866816520691","2.62293453216553","","662","1978","95"
"663","1980","1.05099999904633","23.3327007293701","","0.38510000705719","0.0497420914471149","3.14985585212708","2.51988468170166","","663","1979","95"
"664","1981","0.934000015258789","28.9286994934082","","0.277999997138977","-0.0682788267731667","3.36483407020569","2.69186725616455","","664","1980","95"
"665","1982","0.875999987125397","28.888599395752","","0.252400010824203","-0.132389202713966","3.36344695091248","2.69075756072998","","665","1981","95"
"666","1976","51.3950004577637","22.8391990661621","","9.24380016326904","3.93954086303711","3.12847828865051","2.50278263092041","","666","1982","96"
"667","1977","51.4900016784668","21.4130001068115","","8.76519966125488","3.94138765335083","3.06399822235107","2.45119857788086","","667","1976","96"
"668","1978","60.2999992370605","23.093599319458","","12.8004999160767","4.09933185577393","3.13955545425415","2.51164436340332","","668","1977","96"
"669","1979","59.5","25.8283004760742","","12.1624002456665","4.08597612380981","3.25147080421448","2.60117664337158","","669","1978","96"
"670","1980","50.2999992370605","23.7527008056641","","11.0556001663208","3.91800498962402","3.16769623756409","2.53415699005127","","670","1979","96"
"671","1981","42.5999984741211","25.8348007202148","","9.76089954376221","3.75185418128967","3.25172233581543","2.60137786865234","","671","1980","96"
"672","1982","27.7000007629395","27.8421993255615","","5.16629981994629","3.32143235206604","3.3265528678894","2.66124229431152","","672","1981","96"
"673","1976","23.4230003356934","30.9570999145508","","3.64680004119873","3.1537184715271","3.4326024055481","2.74608192443848","","673","1982","97"
"674","1977","23.5669994354248","26.5776996612549","","3.87479996681213","3.15984749794006","3.28007245063782","2.62405796051026","","674","1976","97"
"675","1978","23.9890003204346","24.1513996124268","","4.34060001373291","3.17759537696838","3.18434238433838","2.5474739074707","","675","1977","97"
"676","1979","23.3470001220703","23.252799987793","","4.41060018539429","3.15046858787537","3.14642548561096","2.51714038848877","","676","1978","97"
"677","1980","22.5970001220703","24.5296001434326","","4.37230014801025","3.11781716346741","3.19988059997559","2.55990447998047","","677","1979","97"
"678","1981","17.4050006866455","24.1678009033203","","3.61759996414185","2.85675764083862","3.18502116203308","2.54801692962646","","678","1980","97"
"679","1982","14.9399995803833","25.9438991546631","","2.89269995689392","2.7040421962738","3.25593638420105","2.60474910736084","","679","1981","97"
"680","1977","3.625","30.7471008300781","","3.06599998474121","1.2878543138504","3.42579579353333","2.74063663482666","","680","1982","98"
"681","1978","4.23000001907349","27.5076007843018","","3.54390001296997","1.44220197200775","3.31446242332458","2.65156993865966","","681","1977","98"
"682","1979","4.19199991226196","28.1268005371094","","4.63749980926514","1.43317794799805","3.33672285079956","2.66937828063964","","682","1978","98"
"683","1980","4.16499996185303","34.0550003051758","","4.9047999382019","1.42671620845795","3.52797698974609","2.82238159179687","","683","1979","98"
"684","1981","8.50699996948242","28.4234008789062","","6.20870018005371","2.14088940620422","3.34721279144287","2.6777702331543","","684","1980","98"
"685","1982","7.71999979019165","33.6785011291504","","6.25890016555786","2.04381442070007","3.51685976982117","2.81348781585694","","685","1981","98"
"686","1983","7.22100019454956","35.9169998168945","","6.38040018081665","1.97699344158173","3.58121061325073","2.86496849060058","","686","1982","98"
"687","1977","1.08200001716614","26.2808990478516","","0.222499996423721","0.0788111984729767","3.26884245872498","2.61507396697998","","687","1983","99"
"688","1978","1.08500003814697","24.9293003082275","","0.237499997019768","0.0815800204873085","3.2160439491272","2.57283515930176","","688","1977","99"
"689","1979","1.11199998855591","26.2063999176025","","0.26690000295639","0.106160186231136","3.26600360870361","2.61280288696289","","689","1978","99"
"690","1980","1.08200001716614","25.9102001190186","","0.248799994587898","0.0788111984729767","3.25463676452637","2.6037094116211","","690","1979","99"
"691","1981","0.91100001335144","25.9696998596191","","0.152099996805191","-0.093212366104126","3.25693035125732","2.60554428100586","","691","1980","99"
"692","1982","0.572000026702881","27.1898994445801","","0.128700003027916","-0.55861622095108","3.30284547805786","2.64227638244629","","692","1981","99"
"693","1983","0.519999980926514","26.4638004302979","","0.110299997031689","-0.653926491737366","3.27577781677246","2.62062225341797","","693","1982","99"
"694","1977","4.54500007629395","19.9901008605957","","1.96340000629425","1.51402771472931","2.99523711204529","2.39618968963623","","694","1983","100"
"695","1978","4.91699981689453","22.2085990905762","","2.00449991226196","1.59269857406616","3.10047960281372","2.48038368225098","","695","1977","100"
"696","1979","5.06799983978271","24.4736995697021","","1.51279997825623","1.62294626235962","3.19759917259216","2.55807933807373","","696","1978","100"
"697","1980","5.71700000762939","21.7728996276855","","1.51080000400543","1.74344420433044","3.08066606521606","2.46453285217285","","697","1979","100"
"698","1981","5.33300018310547","22.7775993347168","","1.48880004882812","1.67391395568848","3.12577748298645","2.50062198638916","","698","1980","100"
"699","1982","5.05299997329712","26.6135005950928","","1.34060001373291","1.61998212337494","3.28141856193542","2.62513484954834","","699","1981","100"
"700","1983","5.73899984359741","28.1483993530273","","1.24530005455017","1.74728500843048","3.33749055862427","2.66999244689942","","700","1982","100"
"701","1977","4.97599983215332","20.8293991088867","","0.860899984836578","1.60462629795074","3.0363655090332","2.42909240722656","","701","1983","101"
"702","1978","4.99700021743774","19.5856990814209","","0.840099990367889","1.60883772373199","2.97479963302612","2.3798397064209","","702","1977","101"
"703","1979","5.06199979782104","19.4888000488281","","0.943700015544891","1.62176167964935","2.96984004974365","2.37587203979492","","703","1978","101"
"704","1980","5.07000017166138","19.6895999908447","","0.993300020694733","1.62334084510803","2.98009061813354","2.38407249450683","","704","1979","101"
"705","1981","4.43499994277954","18.6630001068115","","0.87830001115799","1.48952758312225","2.92654299736023","2.34123439788818","","705","1980","101"
"706","1982","3.44600009918213","22.705099105835","","0.782500028610229","1.23721420764923","3.12258958816528","2.49807167053222","","706","1981","101"
"707","1983","2.96499991416931","23.8546009063721","","0.59469997882843","1.08687698841095","3.17197704315186","2.53758163452149","","707","1982","101"
"708","1977","0.60699999332428","27.9640007019043","","0.261799991130829","-0.49922651052475","3.33091807365417","2.66473445892334","","708","1983","102"
"709","1978","0.72299998998642","25.9472999572754","","0.332800000905991","-0.32434606552124","3.25606751441956","2.60485401153565","","709","1977","102"
"710","1979","0.782999992370605","27.1254005432129","","0.38289999961853","-0.244622588157654","3.30047059059143","2.64037647247314","","710","1978","102"
"711","1980","0.88400000333786","26.2789001464844","","0.459899991750717","-0.123298212885857","3.26876640319824","2.61501312255859","","711","1979","102"
"712","1981","0.885999977588654","26.0580005645752","","0.437400013208389","-0.121038354933262","3.26032495498657","2.60825996398926","","712","1980","102"
"713","1982","0.915000021457672","29.4055004119873","","0.416399985551834","-0.0888311937451363","3.38118171691895","2.70494537353516","","713","1981","102"
"714","1983","0.987999975681305","29.6765995025635","","0.515699982643127","-0.0120726060122252","3.39035892486572","2.71228713989258","","714","1982","102"
"715","1976","0.465000003576279","21.5597991943359","","0.0625","-0.76571786403656","3.07083034515381","2.45666427612305","","715","1983","103"
"716","1977","0.430999994277954","20.1996002197266","","0.0747999995946884","-0.841647207736969","3.00566291809082","2.40453033447266","","716","1976","103"
"717","1978","0.462999999523163","18.8003005981445","","0.0828000009059906","-0.770028233528137","2.93387293815613","2.3470983505249","","717","1977","103"
"718","1979","0.472000002861023","19.4719009399414","","0.0983999967575073","-0.750776290893555","2.9689724445343","2.37517795562744","","718","1978","103"
"719","1980","0.456999987363815","19.6674003601074","","0.100599996745586","-0.783071935176849","2.97896242141724","2.38316993713379","","719","1979","103"
"720","1981","0.328999996185303","24.3258991241455","","0.0816999971866608","-1.11169755458832","3.19154167175293","2.55323333740234","","720","1980","103"
"721","1982","0.296000003814697","19.6459007263184","","0.0716999992728233","-1.2173957824707","2.9778687953949","2.38229503631592","","721","1981","103"
"722","1977","1.38800001144409","17.5879993438721","","0.591600000858307","0.327863872051239","2.86721682548523","2.29377346038818","","722","1982","104"
"723","1978","1.45700001716614","17.5897006988525","","0.607100009918213","0.376379549503326","2.86731362342834","2.29385089874267","","723","1977","104"
"724","1979","1.60699999332428","17.752799987793","","0.668500006198883","0.474369078874588","2.87654328346252","2.30123462677002","","724","1978","104"
"725","1980","1.70200002193451","18.5251007080078","","0.707799971103668","0.531804025173187","2.91912651062012","2.3353012084961","","725","1979","104"
"726","1981","1.68900001049042","20.0503005981445","","0.649900019168854","0.524136662483215","2.99824404716492","2.39859523773194","","726","1980","104"
"727","1982","1.5460000038147","21.7812995910645","","1.5735000371933","0.4356709420681","3.08105182647705","2.46484146118164","","727","1981","104"
"728","1983","1.56299996376038","21.2726993560791","","1.37860000133514","0.446607023477554","3.05742454528809","2.44593963623047","","728","1982","104"
"729","1984","1.56400001049042","22.172399520874","","1.26110005378723","0.447246640920639","3.09884834289551","2.47907867431641","","729","1983","104"
"730","1977","0.291000008583069","24.2182006835938","","0.287999987602234","-1.23443198204041","3.18710446357727","2.54968357086181","","730","1984","105"
"731","1978","0.291999995708466","25.3906993865967","","0.272100001573563","-1.231001496315","3.23438286781311","2.58750629425048","","731","1977","105"
"732","1979","0.305000007152557","24.8705997467041","","0.270099997520447","-1.18744349479675","3.21368646621704","2.57094917297363","","732","1978","105"
"733","1980","0.323000013828278","28.4213008880615","","0.270799994468689","-1.13010287284851","3.34713888168335","2.67771110534668","","733","1979","105"
"734","1981","0.308999985456467","28.6986999511719","","0.236200004816055","-1.17441403865814","3.35685181617737","2.6854814529419","","734","1980","105"
"735","1982","0.287999987602234","28.3691005706787","","0.204500004649162","-1.24479484558105","3.3453004360199","2.67624034881592","","735","1981","105"
"736","1983","0.261999994516373","30.340799331665","","0.276199996471405","-1.33941078186035","3.41249322891235","2.72999458312988","","736","1982","105"
"737","1984","0.246999993920326","28.1751003265381","","0.252900004386902","-1.39836692810059","3.33843851089478","2.67075080871582","","737","1983","105"
"738","1977","1.9190000295639","10.3137998580933","","0.460299998521805","0.651804208755493","2.33348274230957","1.86678619384766","","738","1984","106"
"739","1978","2.00500011444092","10.0797996520996","","0.76120001077652","0.69564414024353","2.31053328514099","1.84842662811279","","739","1977","106"
"740","1979","2.05100011825562","10.0003995895386","","0.790899991989136","0.718327522277832","2.30262494087219","1.84209995269775","","740","1978","106"
"741","1980","2.09200000762939","10.8353004455566","","0.736199975013733","0.738120555877686","2.38280940055847","1.90624752044678","","741","1979","106"
"742","1981","2.10899996757507","11.1388998031616","","0.63730001449585","0.746213912963867","2.41044354438782","1.92835483551026","","742","1980","106"
"743","1982","2.03699994087219","10.6457996368408","","0.542999982833862","0.711478114128113","2.36516547203064","1.89213237762451","","743","1981","106"
"744","1983","2.02800011634827","10.6345996856689","","0.495900005102158","0.707050144672394","2.36411285400391","1.89129028320313","","744","1982","106"
"745","1984","1.96899998188019","10.7868995666504","","0.444900006055832","0.677525818347931","2.3783323764801","1.90266590118408","","745","1983","106"
"746","1977","0.985000014305115","10.4995002746582","","0.406899988651276","-0.0151136228814721","2.35132765769958","1.88106212615966","","746","1984","107"
"747","1978","1.07500004768372","11.1333999633789","","0.453099995851517","0.0723207071423531","2.40994954109192","1.92795963287354","","747","1977","107"
"748","1979","1.14900004863739","10.700400352478","","0.771600008010864","0.138892039656639","2.37028121948242","1.89622497558594","","748","1978","107"
"749","1980","1.39499998092651","10.1562995910645","","0.754000008106232","0.332894414663315","2.31809425354004","1.85447540283203","","749","1979","107"
"750","1981","1.71200001239777","11.4474000930786","","0.755299985408783","0.537662267684937","2.43776273727417","1.95021018981934","","750","1980","107"
"751","1982","1.60699999332428","13.809700012207","","0.680299997329712","0.474369078874588","2.62537121772766","2.10029697418213","","751","1981","107"
"752","1983","1.65499997138977","13.1138000488281","","0.677999973297119","0.503800988197327","2.57366514205933","2.05893211364746","","752","1982","107"
"753","1984","1.63900005817413","13.5972995758057","","0.709299981594086","0.49408632516861","2.60987114906311","2.08789691925049","","753","1983","107"
"754","1977","0.648000001907349","23.7486000061035","","0.585799992084503","-0.433864593505859","3.16752362251282","2.53401889801026","","754","1984","108"
"755","1978","0.595000028610229","24.8118991851807","","0.583599984645844","-0.519193828105927","3.21132326126099","2.56905860900879","","755","1977","108"
"756","1979","0.648000001907349","23.5333995819092","","1.13269996643066","-0.433864593505859","3.15842056274414","2.52673645019531","","756","1978","108"
"757","1980","0.669000029563904","25.3038997650146","","1.07749998569489","-0.401971161365509","3.23095846176147","2.58476676940918","","757","1979","108"
"758","1981","0.748000025749207","24.0531997680664","","0.988699972629547","-0.290352255105972","3.18026804924011","2.54421443939209","","758","1980","108"
"759","1982","0.744000017642975","24.7047004699707","","0.861199975013733","-0.295714229345322","3.2069935798645","2.5655948638916","","759","1981","108"
"760","1983","0.767000019550323","24.0431003570557","","0.777300000190735","-0.265268445014954","3.17984795570374","2.54387836456299","","760","1982","108"
"761","1984","0.824000000953674","23.9267997741699","","0.938899993896484","-0.193584755063057","3.17499923706055","2.53999938964844","","761","1983","108"
"762","1977","4.74200010299683","10.2996997833252","","1.29390001296997","1.55645895004272","2.33211469650269","1.86569175720215","","762","1984","109"
"763","1978","4.96000003814697","10.3787002563477","","1.36940002441406","1.60140573978424","2.33975553512573","1.87180442810058","","763","1977","109"
"764","1979","5.14599990844727","10.5851001739502","","1.43320000171661","1.63821971416473","2.35944747924805","1.88755798339844","","764","1978","109"
"765","1980","5.42899990081787","10.7232999801636","","1.41410005092621","1.69175493717194","2.37241888046265","1.89793510437012","","765","1979","109"
"766","1981","5.44299983978271","11.2023000717163","","1.31610000133514","1.69433033466339","2.41611909866333","1.93289527893066","","766","1980","109"
"767","1982","5.61999988555908","10.6793003082275","","1.22300004959106","1.72633159160614","2.36830735206604","1.89464588165283","","767","1981","109"
"768","1983","5.66300010681152","10.7749996185303","","1.19190001487732","1.73395383358002","2.37722849845886","1.90178279876709","","768","1982","109"
"769","1984","5.69700002670288","10.6653995513916","","1.29240000247955","1.73993968963623","2.36700487136841","1.89360389709473","","769","1983","109"
"770","1977","5.69299983978271","25.7399005889893","","0.968100011348724","1.7392373085022","3.248042345047","2.5984338760376","","770","1984","110"
"771","1978","5.59299993515015","23.7875995635986","","0.964800000190735","1.72151577472687","3.16916441917419","2.53533153533935","","771","1977","110"
"772","1979","5.26100015640259","22.7548999786377","","0.896200001239777","1.66032111644745","3.12478041648865","2.49982433319092","","772","1978","110"
"773","1980","4.5789999961853","23.2910995483398","","0.882499992847443","1.52148067951202","3.1480712890625","2.51845703125","","773","1979","110"
"774","1981","4.2189998626709","22.2591991424561","","0.965799987316132","1.43959808349609","3.10275530815125","2.482204246521","","774","1980","110"
"775","1982","3.64599990844727","25.1686992645264","","0.80460000038147","1.29363059997559","3.22560119628906","2.58048095703125","","775","1981","110"
"776","1983","Mar-25","26.6653995513916","","0.677999973297119","1.1786550283432","3.28336691856384","2.62669353485107","","776","1982","110"
"777","1984","2.63700008392334","28.367000579834","","0.497999995946884","0.969641923904419","3.34522652626038","2.6761812210083","","777","1983","110"
"778","1977","2.02800011634827","27.2528991699219","","0.210800006985664","0.707050144672394","3.3051598072052","2.64412784576416","","778","1984","111"
"779","1978","2.01300001144409","24.5921993255615","","0.326599985361099","0.69962614774704","3.20242929458618","2.56194343566894","","779","1977","111"
"780","1979","1.9889999628067","23.3819999694824","","0.321700006723404","0.687631964683533","3.15196657180786","2.52157325744629","","780","1978","111"
"781","1980","1.77300000190735","22.0417995452881","","0.285400003194809","0.57267302274704","3.09294056892395","2.47435245513916","","781","1979","111"
"782","1981","1.66199994087219","22.9619007110596","","0.238600000739098","0.508021652698517","3.13383626937866","2.50706901550293","","782","1980","111"
"783","1982","1.38499999046326","23.805700302124","","0.200000002980232","0.325700134038925","3.16992497444153","2.53593997955322","","783","1981","111"
"784","1983","1.17200005054474","25.6821994781494","","0.171000003814697","0.158711731433868","3.24579811096191","2.59663848876953","","784","1982","111"
"785","1984","1.09700000286102","26.0708999633789","","0.1300999969244","0.092579185962677","3.26081967353821","2.60865573883057","","785","1983","111"
"786","1977","3.42899990081787","21.9379005432129","","0.437299996614456","1.23226869106293","3.08821582794189","2.47057266235351","","786","1984","112"
"787","1978","3.08500003814697","21.1797008514404","","0.417600005865097","1.12655162811279","3.05304312705994","2.44243450164795","","787","1977","112"
"788","1979","3.08299994468689","21.6257991790771","","0.386599987745285","1.12590312957764","3.07388710975647","2.45910968780518","","788","1978","112"
"789","1980","3.07100009918213","21.3412990570068","","0.373199999332428","1.12200331687927","3.06064414978027","2.44851531982422","","789","1979","112"
"790","1981","2.4760000705719","23.5629005432129","","0.330900013446808","0.906644403934479","3.15967345237732","2.52773876190186","","790","1980","112"
"791","1982","1.72300004959106","23.6345996856689","","0.26800000667572","0.544066965579987","3.16271162033081","2.53016929626465","","791","1981","112"
"792","1983","1.48699998855591","24.4648990631104","","0.199399992823601","0.396760672330856","3.1972393989563","2.55779151916504","","792","1982","112"
"793","1984","1.29100000858307","24.1618003845215","","0.151299998164177","0.255417108535767","3.18477296829224","2.54781837463379","","793","1983","112"
"794","1976","1.82400000095367","23.296199798584","","0.220400005578995","0.601031899452209","3.14829015731812","2.5186321258545","","794","1984","113"
"795","1977","1.9190000295639","22.2000007629395","","0.209299996495247","0.651804208755493","3.10009241104126","2.48007392883301","","795","1976","113"
"796","1978","1.93299996852875","22.5797004699707","","0.209399998188019","0.659073173999786","3.11705136299133","2.49364109039306","","796","1977","113"
"797","1979","1.81599998474121","23.4643993377686","","0.218299999833107","0.596636295318604","3.1554844379425","2.524387550354","","797","1978","113"
"798","1980","1.60300004482269","21.9764995574951","","0.1875","0.471876889467239","3.08997368812561","2.47197895050049","","798","1979","113"
"799","1981","1.30799996852875","23.0191993713379","","0.167400002479553","0.268499225378036","3.13632869720459","2.50906295776367","","799","1980","113"
"800","1982","1.02999997138977","25.0576992034912","","0.1266999989748","0.0295587740838528","3.2211811542511","2.57694492340088","","800","1981","113"
"801","1983","0.749000012874603","26.066499710083","","0.106799997389317","-0.289016276597977","3.2606508731842","2.60852069854736","","801","1982","113"
"802","1977","0.574999988079071","24.0739002227783","","0.0738999992609024","-0.553385257720947","3.18112826347351","2.54490261077881","","802","1983","114"
"803","1978","0.554000020027161","23.7087001800537","","0.0723000019788742","-0.590590536594391","3.16584205627441","2.53267364501953","","803","1977","114"
"804","1979","0.579999983310699","23.4351005554199","","0.0719999969005585","-0.544727206230164","3.15423488616943","2.52338790893554","","804","1978","114"
"805","1980","0.488999992609024","23.038200378418","","0.0646999999880791","-0.715392827987671","3.13715362548828","2.50972290039062","","805","1979","114"
"806","1981","0.470999985933304","21.4069004058838","","0.0562999993562698","-0.752897202968597","3.06371331214905","2.45097064971924","","806","1980","114"
"807","1982","1.05499994754791","10.8961000442505","","0.0467999987304211","0.0535407178103924","2.38840484619141","1.91072387695313","","807","1981","114"
"808","1983","0.439999997615814","27.4643001556396","","0.0406999997794628","-0.820980548858643","3.31288695335388","2.6503095626831","","808","1982","114"
"809","1984","0.462999999523163","30.7164993286133","","0.0372000001370907","-0.770028233528137","3.42479991912842","2.73983993530274","","809","1983","114"
"810","1977","1.86000001430511","17.7334003448486","","0.238900005817413","0.620576500892639","2.87544989585876","2.30035991668701","","810","1984","115"
"811","1978","1.84700000286102","17.2786998748779","","0.221200004220009","0.613562703132629","2.84947443008423","2.27957954406738","","811","1977","115"
"812","1979","1.73800003528595","17.1168994903564","","0.210700005292892","0.552735030651093","2.8400661945343","2.27205295562744","","812","1978","115"
"813","1980","1.57000005245209","17.5074996948242","","0.187399998307228","0.45107564330101","2.86262941360474","2.29010353088379","","813","1979","115"
"814","1981","1.34599995613098","20.4505004882812","","0.155000001192093","0.297137200832367","3.01800727844238","2.4144058227539","","814","1980","115"
"815","1982","1.36800003051758","20.3735008239746","","0.138600006699562","0.313349843025208","3.01423501968384","2.41138801574707","","815","1981","115"
"816","1983","1.35800004005432","18.8066005706787","","0.127900004386902","0.30601304769516","2.93420791625977","2.34736633300782","","816","1982","115"
"817","1984","1.46899998188019","17.8696994781494","","0.134200006723404","0.38458189368248","2.88310647010803","2.30648517608642","","817","1983","115"
"818","1977","1.92400002479553","19.9748992919922","","0.307200014591217","0.654406368732452","2.99447655677795","2.39558124542236","","818","1984","116"
"819","1978","1.91799998283386","19.7248001098633","","0.314399987459183","0.651282966136932","2.98187685012817","2.38550148010254","","819","1977","116"
"820","1979","1.94900000095367","19.0902996063232","","0.331499993801117","0.667316436767578","2.94918036460876","2.35934429168701","","820","1978","116"
"821","1980","1.95799994468689","19.4351005554199","","0.346599996089935","0.671923518180847","2.96708083152771","2.37366466522217","","821","1979","116"
"822","1981","1.75800001621246","19.2656002044678","","0.285299986600876","0.564176797866821","2.95832109451294","2.36665687561035","","822","1980","116"
"823","1982","1.65100002288818","20.9419994354248","","0.243000000715256","0.501381158828735","3.04175662994385","2.43340530395508","","823","1981","116"
"824","1983","1.62999999523163","21.0270004272461","","0.215499997138977","0.488580018281937","3.04580736160278","2.43664588928222","","824","1982","116"
"825","1984","1.64499998092651","22.0181999206543","","0.197799995541573","0.497740358114243","3.09186935424805","2.47349548339844","","825","1983","116"
"826","1977","10.8240003585815","18.3647994995117","","2.34430003166199","2.38176584243774","2.91043567657471","2.32834854125977","","826","1984","117"
"827","1978","10.6090002059937","19.1534996032715","","2.3636999130249","2.36170268058777","2.95248556137085","2.36198844909668","","827","1977","117"
"828","1979","10.6639995574951","19.3349990844727","","2.48239994049072","2.36687350273132","2.96191692352295","2.36953353881836","","828","1978","117"
"829","1980","8.58800029754639","19.1560001373291","","2.21399998664856","2.15036582946777","2.95261597633362","2.3620927810669","","829","1979","117"
"830","1981","7.72900009155273","22.4141006469727","","2.08599996566772","2.04497957229614","3.10969018936157","2.48775215148926","","830","1980","117"
"831","1982","7.2020001411438","21.6280002593994","","2.04889988899231","1.97435879707336","3.07398867607117","2.45919094085694","","831","1981","117"
"832","1983","7.07600021362305","21.7176990509033","","2.04299998283386","1.95670878887177","3.07812762260437","2.4625020980835","","832","1982","117"
"833","1984","6.77299976348877","21.3738994598389","","2.17829990386963","1.91294407844543","3.06217050552368","2.44973640441894","","833","1983","117"
"834","1976","4.02699995040894","14.37380027771","","0.39860001206398","1.39302170276642","2.66540718078613","2.1323257446289","","834","1984","118"
"835","1977","3.78999996185303","15.023699760437","","0.416999995708466","1.33236598968506","2.70962882041931","2.16770305633545","","835","1976","118"
"836","1978","4.04300022125244","14.9687004089355","","0.644400000572205","1.39698708057404","2.70596146583557","2.16476917266846","","836","1977","118"
"837","1979","4.95800018310547","15.1323003768921","","0.972199976444244","1.60100245475769","2.71683144569397","2.17346515655518","","837","1978","118"
"838","1980","4.76900005340576","15.4628000259399","","0.650600016117096","1.56213665008545","2.73843717575073","2.19074974060058","","838","1979","118"
"839","1981","4.42700004577637","15.3374996185303","","0.542200028896332","1.48772215843201","2.73030090332031","2.18424072265625","","839","1980","118"
"840","1982","4.05000019073486","16.1760997772217","","0.412699997425079","1.39871692657471","2.78353476524353","2.22682781219482","","840","1981","118"
"841","1983","3.82699990272522","16.9556999206543","","0.345200002193451","1.34208118915558","2.8306040763855","2.2644832611084","","841","1982","118"
"842","1977","2.21900010108948","41.6654014587402","","0.367900013923645","0.797056674957275","3.72967100143433","2.98373680114746","","842","1983","119"
"843","1978","2.17700004577637","28.3199005126953","","0.358399987220764","0.777947783470154","3.34356474876404","2.67485179901123","","843","1977","119"
"844","1979","1.98300004005432","28.7493991851807","","0.35479998588562","0.684610843658447","3.35861682891846","2.68689346313477","","844","1978","119"
"845","1980","1.9650000333786","27.1354007720947","","0.35249999165535","0.675492286682129","3.30083918571472","2.64067134857178","","845","1979","119"
"846","1981","1.86300003528595","24.5027008056641","","0.308999985456467","0.622188091278076","3.19878339767456","2.55902671813964","","846","1980","119"
"847","1982","1.54200005531311","25.5926990509033","","0.257600009441376","0.433080315589905","3.24230718612671","2.59384574890137","","847","1981","119"
"848","1983","1.41999995708466","25.37380027771","","0.220799997448921","0.35065683722496","3.23371720314026","2.58697376251221","","848","1982","119"
"849","1984","1.26499998569489","23.2838001251221","","0.201100006699562","0.235072106122971","3.14775776863098","2.51820621490478","","849","1983","119"
"850","1977","1.12999999523163","22.9090003967285","","0.188299998641014","0.122217625379562","3.13152980804443","2.50522384643554","","850","1984","120"
"851","1978","1.11500000953674","22.7145004272461","","0.197400003671646","0.108854413032532","3.1230034828186","2.49840278625488","","851","1977","120"
"852","1979","1.11699998378754","23.982400894165","","0.264899998903275","0.11064650863409","3.1773202419281","2.54185619354248","","852","1978","120"
"853","1980","1.22399997711182","24.9015007019043","","0.294699996709824","0.202124163508415","3.214928150177","2.5719425201416","","853","1979","120"
"854","1981","1.17999994754791","23.6553993225098","","0.253600001335144","0.165514394640923","3.1635913848877","2.53087310791016","","854","1980","120"
"855","1982","1.61000001430511","24.0294990539551","","0.263300001621246","0.476234197616577","3.17928218841553","2.54342575073242","","855","1981","120"
"856","1983","1.50100004673004","25.0074005126953","","0.237299993634224","0.406131595373154","3.21917176246643","2.57533740997314","","856","1982","120"
"857","1984","1.47000002861023","24.184700012207","","0.244800001382828","0.385262429714203","3.18572020530701","2.54857616424561","","857","1983","120"
"858","1977","1.25499999523163","25.9437007904053","","0.261500000953674","0.227135568857193","3.25592875480652","2.60474300384522","","858","1984","121"
"859","1978","1.33399999141693","23.2266998291016","","0.250200003385544","0.288181930780411","3.14530253410339","2.51624202728271","","859","1977","121"
"860","1979","1.36800003051758","23.5224990844727","","0.3158999979496","0.313349843025208","3.15795731544495","2.52636585235596","","860","1978","121"
"861","1980","1.39499998092651","25.4444999694824","","0.296000003814697","0.332894414663315","3.23649954795837","2.5891996383667","","861","1979","121"
"862","1981","1.40400004386902","26.1105003356934","","0.38400000333786","0.339325338602066","3.26233744621277","2.60986995697022","","862","1980","121"
"863","1982","1.34500002861023","27.7334995269775","","0.330300003290176","0.296394020318985","3.32264113426208","2.65811290740966","","863","1981","121"
"864","1983","1.31500005722046","29.119499206543","","0.297600001096725","0.273836702108383","3.37140798568726","2.69712638854981","","864","1982","121"
"865","1984","1.2960000038147","29.4030990600586","","0.276300013065338","0.25928258895874","3.38110017776489","2.70488014221191","","865","1983","121"
"866","1976","3.05399990081787","28.2073001861572","","0.539799988269806","1.11645221710205","3.33958077430725","2.6716646194458","","866","1984","122"
"867","1977","3.16000008583069","25.7612991333008","","0.562699973583221","1.1505720615387","3.24887323379517","2.59909858703614","","867","1976","122"
"868","1978","3.07299995422363","25.4160003662109","","0.659099996089935","1.12265431880951","3.2353789806366","2.58830318450928","","868","1977","122"
"869","1979","3.0090000629425","26.4507999420166","","0.639400005340576","1.10160779953003","3.27528643608093","2.62022914886474","","869","1978","122"
"870","1980","2.72099995613098","25.7973003387451","","0.530900001525879","1.00099945068359","3.25026988983154","2.60021591186523","","870","1979","122"
